case_id,point,clause,article,type,note
7623,,,329,"tố tụng hình sự ",
7623,,5,249,"hình sự ",
7623,,,,luật khác,
7623,,,136,"tố tụng hình sự ",
7624,,,136,"tố tụng hình sự ",
7624,,,329,"tố tụng hình sự ",
7624,,5,249,"hình sự ",
7624,,,106,"tố tụng hình sự ",
7624,,,38,"hình sự ",
7624,,1,52,"hình sự ",
7624,o,2,249,"hình sự ",
7624,,,47,"hình sự ",
7624,s,1,51,"hình sự ",
7625,s,1,51,"hình sự ",
7625,,,30,luật khác,
7625,,,2,luật khác,
7625,a,2,106,"tố tụng hình sự ",
7625,c,1,47,"hình sự ",
7625,,2,136,"tố tụng hình sự ",
7625,c,1,249,"hình sự ",
7625,,2,51,"hình sự ",
7626,s,2,51,"hình sự ",
7626,,,38,"hình sự ",
7626,s,1,51,"hình sự ",
7626,,5,249,"hình sự ",
7626,,1,52,"hình sự ",
7626,a,2,106,"tố tụng hình sự ",
7626,,,50,"hình sự ",
7626,c,1,249,"hình sự ",
7626,,2,136,"tố tụng hình sự ",
7626,c,1,47,"hình sự ",
7627,,,2,luật khác,
7627,,,6,luật khác,Luật thi hành án dân sự
7627,,,47,"hình sự ",
7627,,,7,luật khác,Luật thi hành án dân sự
7627,,,9,luật khác,Luật thi hành án dân sự
7627,,,106,"tố tụng hình sự ",
7627,,,30,luật khác,Luật thi hành án dân sự
7627,,,136,"tố tụng hình sự ",
7627,,5,249,"hình sự ",
7627,c,1,249,"hình sự ",
7627,s,1,51,"hình sự ",
7627,,,38,"hình sự ",
7628,c,1,249,"hình sự ",
7628,,5,249,"hình sự ",
7628,,1,52,"hình sự ",
7628,,2,136,"tố tụng hình sự ",
7628,c,1,47,"hình sự ",
7628,s,1,51,"hình sự ",
7628,a,2,106,"tố tụng hình sự ",
7628,,,38,"hình sự ",
7628,,,50,"hình sự ",
7629,,,38,"hình sự ",
7629,,5,249,"hình sự ",
7629,,2,136,"tố tụng hình sự ",
7629,,,50,"hình sự ",
7629,,1,52,"hình sự ",
7629,s,1,51,"hình sự ",
7629,c,1,249,"hình sự ",
7629,a,2,106,"tố tụng hình sự ",
7629,c,1,47,"hình sự ",
7630,,,326,"tố tụng hình sự ",
7630,,1,298,"tố tụng hình sự ",
7630,,1,329,"tố tụng hình sự ",
7630,,3,329,"tố tụng hình sự ",
7630,,,38,"hình sự ",
7630,,1,331,"tố tụng hình sự ",
7630,,5,249,"hình sự ",
7630,,1,268,"tố tụng hình sự ",
7630,g,2,260,"tố tụng hình sự ",
7630,,,249,"hình sự ",
7630,c,1,249,"hình sự ",
7630,,1,52,"hình sự ",
7630,,,106,"tố tụng hình sự ",
7630,,1,269,"tố tụng hình sự ",
7630,,,135,"tố tụng hình sự ",
7630,s,1,51,"hình sự ",
7630,,,333,"tố tụng hình sự ",
7630,,,47,"hình sự ",
7630,a,1,249,"hình sự ",
7630,,,136,"tố tụng hình sự ",
7631,,1,268,"tố tụng hình sự ",
7631,,1,52,"hình sự ",
7631,g,2,260,"tố tụng hình sự ",
7631,,1,331,"tố tụng hình sự ",
7631,,,38,"hình sự ",
7631,,3,329,"tố tụng hình sự ",
7631,,1,298,"tố tụng hình sự ",
7631,,1,269,"tố tụng hình sự ",
7631,,1,329,"tố tụng hình sự ",
7631,,,326,"tố tụng hình sự ",
7631,,,47,"hình sự ",
7631,,,106,"tố tụng hình sự ",
7631,s,1,51,"hình sự ",
7631,,,333,"tố tụng hình sự ",
7631,c,1,249,"hình sự ",
7631,,,136,"tố tụng hình sự ",
7631,,,135,"tố tụng hình sự ",
7632,,5,249,"hình sự ",
7632,,1,329,"tố tụng hình sự ",
7632,,,299,"tố tụng hình sự ",
7632,,,333,"tố tụng hình sự ",
7632,,,331,"tố tụng hình sự ",
7632,,,135,"tố tụng hình sự ",
7632,,1,269,"tố tụng hình sự ",
7632,,1,268,"tố tụng hình sự ",
7632,s,1,51,"hình sự ",
7632,c,1,249,"hình sự ",
7632,,1,52,"hình sự ",
7632,,,106,"tố tụng hình sự ",
7632,,,259,"tố tụng hình sự ",
7632,,2,260,"tố tụng hình sự ",
7632,,,136,"tố tụng hình sự ",
7632,,,47,"hình sự ",
7633,c,1,249,"hình sự ",
7633,,,47,"hình sự ",
7633,,,136,"tố tụng hình sự ",
7633,,,38,"hình sự ",
7633,,,106,"tố tụng hình sự ",
7633,s,1,51,"hình sự ",
7633,,1,249,"hình sự ",
7634,,,106,"tố tụng hình sự ",
7634,,,47,"hình sự ",
7634,s,1,51,"hình sự ",
7634,,,38,"hình sự ",
7634,,,50,"hình sự ",
7634,c,1,249,"hình sự ",
7634,,,249,"hình sự ",
7635,g,2,249,"hình sự ",
7635,,,106,"tố tụng hình sự ",
7635,,,47,"hình sự ",
7635,s,1,51,"hình sự ",
7635,,,249,"hình sự ",
7635,,,38,"hình sự ",
7635,,,50,"hình sự ",
7636,,,50,"hình sự ",
7636,,,106,"tố tụng hình sự ",
7636,s,1,51,"hình sự ",
7636,,,249,"hình sự ",
7636,,,38,"hình sự ",
7636,,,47,"hình sự ",
7636,c,1,249,"hình sự ",
7637,,,106,"tố tụng hình sự ",
7637,,,47,"hình sự ",
7637,s,1,51,"hình sự ",
7637,,,50,"hình sự ",
7637,,,38,"hình sự ",
7637,,,249,"hình sự ",
7637,,1,249,"hình sự ",
7638,,2,136,"tố tụng hình sự ",
7638,,,106,"tố tụng hình sự ",
7638,c,1,249,"hình sự ",
7638,r,1,51,"hình sự ",
7638,s,1,51,"hình sự ",
7638,,1,47,"hình sự ",
7638,,,47,"hình sự ",
7639,,2,51,"hình sự ",
7639,,,329,"tố tụng hình sự ",
7639,,,47,"hình sự ",
7639,,5,249,"hình sự ",
7639,,,52,"hình sự ",
7639,,1,249,"hình sự ",
7639,,,106,"tố tụng hình sự ",
7639,s,1,51,"hình sự ",
7639,c,1,249,"hình sự ",
7639,,,136,"tố tụng hình sự ",
7639,,,38,"hình sự ",
7640,c,2,106,"tố tụng hình sự ",
7640,,,135,"tố tụng hình sự ",
7640,,,136,"tố tụng hình sự ",
7640,,,38,"hình sự ",
7640,,,,luật khác,
7640,a,1,46,"hình sự ",
7640,c,1,249,"hình sự ",
7640,c,1,47,"hình sự ",
7640,a,2,106,"tố tụng hình sự ",
7640,s,1,51,"hình sự ",
7641,c,1,47,"hình sự ",
7641,,,135,"tố tụng hình sự ",
7641,,,38,"hình sự ",
7641,,2,135,"tố tụng hình sự ",
7641,,,136,"tố tụng hình sự ",
7641,a,1,46,"hình sự ",
7641,,2,136,"tố tụng hình sự ",
7641,c,1,249,"hình sự ",
7641,a,2,106,"tố tụng hình sự ",
7641,s,1,51,"hình sự ",
7642,,,6,luật khác,Luật thi hành án dân sự
7642,,,2,luật khác,Luật thi hành án dân sự
7642,,,7,luật khác,Luật thi hành án dân sự
7642,,,9,luật khác,Luật thi hành án dân sự
7642,,,249,"hình sự ",
7642,,,331,"tố tụng hình sự ",
7642,,2,136,"tố tụng hình sự ",
7642,b,1,47,"hình sự ",
7642,s,1,51,"hình sự ",
7642,,,26,luật khác,Luật thi hành án dân sự
7642,,,333,"tố tụng hình sự ",
7642,,1,106,"tố tụng hình sự ",
7642,c,1,47,"hình sự ",
7642,,5,249,"hình sự ",
7642,,,50,"hình sự ",
7642,,,30,luật khác,Luật thi hành án dân sự
7642,c,1,249,"hình sự ",
7642,a,1,47,"hình sự ",
7642,,,38,"hình sự ",
7642,,2,106,"tố tụng hình sự ",
7643,,,30,luật khác,Luật Thi hành án dân sự
7643,,,2,luật khác,Luật Thi hành án dân sự
7643,,,331,"tố tụng hình sự ",
7643,,,333,"tố tụng hình sự ",
7643,,,136,"tố tụng hình sự ",
7643,,,249,"hình sự ",
7643,,,9,luật khác,Luật Thi hành án dân sự
7643,,,46,"hình sự ",
7643,,,7,luật khác,Luật Thi hành án dân sự
7643,,,50,"hình sự ",
7643,c,1,249,"hình sự ",
7643,,,38,"hình sự ",
7643,s,1,51,"hình sự ",
7643,,,106,"tố tụng hình sự ",
7643,,,47,"hình sự ",
7644,s,1,51,"hình sự ",
7644,,,47,"hình sự ",
7644,g,2,249,"hình sự ",
7644,h,1,52,"hình sự ",
7644,,,106,"tố tụng hình sự ",
7645,s,2,51,"hình sự ",
7645,,,47,"hình sự ",
7645,,,106,"tố tụng hình sự ",
7645,,,136,"tố tụng hình sự ",
7645,c,1,249,"hình sự ",
7645,s,1,51,"hình sự ",
7646,,,38,"hình sự ",
7646,s,1,51,"hình sự ",
7646,,1,249,"hình sự ",
7646,a,1,47,"hình sự ",
7646,,,106,"tố tụng hình sự ",
7646,,2,136,"tố tụng hình sự ",
7646,,,333,"tố tụng hình sự ",
7646,,,331,"tố tụng hình sự ",
7646,c,1,249,"hình sự ",
7647,s,1,51,"hình sự ",
7647,,,2,luật khác,
7647,c,1,47,"hình sự ",
7647,,,30,luật khác,
7647,c,1,249,"hình sự ",
7647,a,2,106,"tố tụng hình sự ",
7647,,2,136,"tố tụng hình sự ",
7648,,1,47,"hình sự ",
7648,,,38,"hình sự ",
7648,,,9,luật khác,Luật Thi hành án dân sự
7648,,2,51,"hình sự ",
7648,c,2,106,"tố tụng hình sự ",
7648,,,47,"hình sự ",
7648,a,2,106,"tố tụng hình sự ",
7648,a,3,106,"tố tụng hình sự ",
7648,,,2,luật khác,Luật Thi hành án dân sự
7648,,,30,luật khác,Luật Thi hành án dân sự
7648,,2,136,"tố tụng hình sự ",
7648,s,1,51,"hình sự ",
7648,,5,249,"hình sự ",
7648,c,1,249,"hình sự ",
7648,,,7b,luật khác,Luật Thi hành án dân sự
7648,,,6,luật khác,Luật Thi hành án dân sự
7648,,,7a,luật khác,Luật Thi hành án dân sự
7648,,,7,luật khác,Luật Thi hành án dân sự
7649,a,2,106,"tố tụng hình sự ",
7649,c,1,47,"hình sự ",
7649,b,,7,luật khác,Luật Thi hành án dân sự
7649,a,,7,luật khác,Luật Thi hành án dân sự
7649,s,1,51,"hình sự ",
7649,,2,136,"tố tụng hình sự ",
7649,c,1,249,"hình sự ",
7649,,,47,"hình sự ",
7649,,1,293,"tố tụng hình sự ",
7649,c,2,106,"tố tụng hình sự ",
7649,,2,51,"hình sự ",
7649,,5,249,"hình sự ",
7649,,,38,"hình sự ",
7649,a,1,47,"hình sự ",
7649,,,2,luật khác,Luật Thi hành án dân sự
7649,,,6,luật khác,Luật Thi hành án dân sự
7649,,,30,luật khác,Luật Thi hành án dân sự
7649,,,9,luật khác,Luật Thi hành án dân sự
7649,a,3,106,"tố tụng hình sự ",
7649,,,7,luật khác,Luật Thi hành án dân sự
7650,,,333,"tố tụng hình sự ",
7650,,,331,"tố tụng hình sự ",
7650,,2,136,"tố tụng hình sự ",
7650,,,47,"hình sự ",
7650,,,106,"tố tụng hình sự ",
7650,,,38,"hình sự ",
7650,c,1,249,"hình sự ",
7650,s,1,51,"hình sự ",
7651,,,136,"tố tụng hình sự ",
7651,,,38,"hình sự ",
7651,,,333,"tố tụng hình sự ",
7651,c,1,47,"hình sự ",
7651,,,106,"tố tụng hình sự ",
7651,,,331,"tố tụng hình sự ",
7651,,1,249,"hình sự ",
7651,s,1,51,"hình sự ",
7651,c,1,249,"hình sự ",
7652,g,2,249,"hình sự ",
7652,a,1,47,"hình sự ",
7652,,,106,"tố tụng hình sự ",
7652,c,1,47,"hình sự ",
7652,s,1,51,"hình sự ",
7652,,,38,"hình sự ",
7652,,,333,"tố tụng hình sự ",
7652,,,331,"tố tụng hình sự ",
7652,,,136,"tố tụng hình sự ",
7653,,,136,"tố tụng hình sự ",
7653,h,1,52,"hình sự ",
7653,c,1,249,"hình sự ",
7653,c,1,47,"hình sự ",
7653,s,1,51,"hình sự ",
7653,,,38,"hình sự ",
7653,,,333,"tố tụng hình sự ",
7653,,,106,"tố tụng hình sự ",
7653,,,331,"tố tụng hình sự ",
7654,c,1,249,"hình sự ",
7654,c,1,47,"hình sự ",
7654,s,1,51,"hình sự ",
7654,,,38,"hình sự ",
7655,,,106,"tố tụng hình sự ",
7655,c,1,47,"hình sự ",
7655,,,249,"hình sự ",
7655,,,331,"tố tụng hình sự ",
7655,,,136,"tố tụng hình sự ",
7655,,,333,"tố tụng hình sự ",
7655,s,1,51,"hình sự ",
7655,,,38,"hình sự ",
7655,o,2,249,"hình sự ",
7655,,,47,"hình sự ",
7656,,,30,luật khác,
7656,,,38,"hình sự ",
7656,,,2,luật khác,
7656,,,106,"tố tụng hình sự ",
7656,,,292,"tố tụng hình sự ",
7656,h,1,52,"hình sự ",
7656,,,9,luật khác,
7656,,,6,luật khác,
7656,,,7,luật khác,
7656,,2,136,"tố tụng hình sự ",
7656,,,48,"hình sự ",
7656,,,329,"tố tụng hình sự ",
7656,s,1,51,"hình sự ",
7656,,,47,"hình sự ",
7656,,,293,"tố tụng hình sự ",
7656,c,1,249,"hình sự ",
7657,,,136,"tố tụng hình sự ",
7657,s,2,51,"hình sự ",
7657,c,1,249,"hình sự ",
7657,,,47,"hình sự ",
7657,,,106,"tố tụng hình sự ",
7657,,,2,luật khác,Luật thi hành án dân sự
7657,s,1,51,"hình sự ",
7657,,,30,luật khác,Luật thi hành án dân sự
7657,,,7,luật khác,Luật thi hành án dân sự
7657,,,9,luật khác,Luật thi hành án dân sự
7658,,,30,luật khác,Luật thi hành án dân sự
7658,,,106,"tố tụng hình sự ",
7658,,,136,"tố tụng hình sự ",
7658,,,9,luật khác,Luật thi hành án dân sự
7658,c,1,249,"hình sự ",
7658,,,2,luật khác,Luật thi hành án dân sự
7658,,,7,luật khác,Luật thi hành án dân sự
7658,s,1,51,"hình sự ",
7658,,,47,"hình sự ",
7659,a,2,106,"tố tụng hình sự ",
7659,,1,106,"tố tụng hình sự ",
7659,,,6,luật khác,Luật thi hành án dân sự
7659,,,2,luật khác,Luật thi hành án dân sự
7659,o,2,249,"hình sự ",
7659,s,1,51,"hình sự ",
7659,,,38,"hình sự ",
7659,,,7,luật khác,Luật thi hành án dân sự
7659,,,30,luật khác,Luật thi hành án dân sự
7659,,2,136,"tố tụng hình sự ",
7659,,,9,luật khác,Luật thi hành án dân sự
7659,c,2,106,"tố tụng hình sự ",
7660,,,329,"tố tụng hình sự ",
7660,,,38,"hình sự ",
7660,h,1,52,"hình sự ",
7660,,5,249,"hình sự ",
7660,,,136,"tố tụng hình sự ",
7660,,1,249,"hình sự ",
7660,s,1,51,"hình sự ",
7660,,,47,"hình sự ",
7660,,,106,"tố tụng hình sự ",
7660,c,1,249,"hình sự ",
7661,,,38,"hình sự ",
7661,c,1,249,"hình sự ",
7661,,,329,"tố tụng hình sự ",
7661,h,1,52,"hình sự ",
7661,,,106,"tố tụng hình sự ",
7661,,,47,"hình sự ",
7661,,,136,"tố tụng hình sự ",
7661,,5,249,"hình sự ",
7661,s,1,51,"hình sự ",
7661,,,,luật khác,
7662,c,1,249,"hình sự ",
7662,,2,106,"tố tụng hình sự ",
7662,,2,136,"tố tụng hình sự ",
7662,c,1,47,"hình sự ",
7662,s,1,51,"hình sự ",
7663,c,1,249,"hình sự ",
7663,,5,249,"hình sự ",
7663,,,106,"tố tụng hình sự ",
7663,,,249,"hình sự ",
7663,,,47,"hình sự ",
7663,s,1,51,"hình sự ",
7663,,,136,"tố tụng hình sự ",
7664,,,136,"tố tụng hình sự ",
7664,s,1,51,"hình sự ",
7664,,,333,"tố tụng hình sự ",
7664,,5,249,"hình sự ",
7664,c,1,249,"hình sự ",
7664,,,38,"hình sự ",
7664,,,47,"hình sự ",
7664,,,106,"tố tụng hình sự ",
7664,,,331,"tố tụng hình sự ",
7665,,,106,"tố tụng hình sự ",
7665,c,1,249,"hình sự ",
7665,s,1,51,"hình sự ",
7665,b,2,138,"hình sự ",
7665,,3,104,"hình sự ",
7665,h,1,52,"hình sự ",
7665,,,7,luật khác,Luật Thi hành án dân sự
7665,,,30,luật khác,Luật Thi hành án dân sự
7665,,,9,luật khác,Luật Thi hành án dân sự
7665,,,6,luật khác,Luật Thi hành án dân sự
7665,,,135,"tố tụng hình sự ",
7665,,,50,"hình sự ",
7665,,,38,"hình sự ",
7665,c,1,47,"hình sự ",
7665,,,2,luật khác,Luật Thi hành án dân sự
7665,,,136,"tố tụng hình sự ",
7665,a,1,47,"hình sự ",
7666,h,1,52,"hình sự ",
7666,,,106,"tố tụng hình sự ",
7666,s,1,51,"hình sự ",
7666,c,1,249,"hình sự ",
7666,,,47,"hình sự ",
7666,r,1,51,"hình sự ",
7667,s,1,51,"hình sự ",
7667,,,106,"tố tụng hình sự ",
7667,,,136,"tố tụng hình sự ",
7667,,,47,"hình sự ",
7667,,2,51,"hình sự ",
7667,c,1,249,"hình sự ",
7668,a,3,106,"tố tụng hình sự ",
7668,c,1,249,"hình sự ",
7668,s,1,51,"hình sự ",
7668,s,2,51,"hình sự ",
7668,a,1,47,"hình sự ",
7668,,1,249,"hình sự ",
7668,,2,136,"tố tụng hình sự ",
7668,,,249,"hình sự ",
7668,c,1,47,"hình sự ",
7668,a,2,106,"tố tụng hình sự ",
7668,,2,51,"hình sự ",
7669,s,1,51,"hình sự ",
7669,,,136,"tố tụng hình sự ",
7669,,,135,"tố tụng hình sự ",
7669,,,6,luật khác,Luật Thi hành án dân sự
7669,,,2,luật khác,Luật Thi hành án dân sự
7669,,,38,"hình sự ",
7669,,,30,luật khác,Luật Thi hành án dân sự
7669,,,7,luật khác,Luật Thi hành án dân sự
7669,,,9,luật khác,Luật Thi hành án dân sự
7669,,,50,"hình sự ",
7669,c,1,249,"hình sự ",
7669,,,106,"tố tụng hình sự ",
7669,c,1,47,"hình sự ",
7670,,,38,"hình sự ",
7670,,1,47,"hình sự ",
7670,,2,106,"tố tụng hình sự ",
7670,s,1,51,"hình sự ",
7670,,2,136,"tố tụng hình sự ",
7670,c,1,249,"hình sự ",
7671,h,1,52,"hình sự ",
7671,c,1,47,"hình sự ",
7671,,,6,luật khác,Luật Thi hành án dân sự
7671,c,1,249,"hình sự ",
7671,,,7,luật khác,Luật Thi hành án dân sự
7671,,,135,"tố tụng hình sự ",
7671,,,30,luật khác,Luật Thi hành án dân sự
7671,,,136,"tố tụng hình sự ",
7671,,,9,luật khác,Luật Thi hành án dân sự
7671,,,106,"tố tụng hình sự ",
7671,,,38,"hình sự ",
7671,,,50,"hình sự ",
7671,,,2,luật khác,Luật Thi hành án dân sự
7671,s,1,51,"hình sự ",
7671,a,1,47,"hình sự ",
7672,,,333,"tố tụng hình sự ",
7672,,,331,"tố tụng hình sự ",
7672,,,106,"tố tụng hình sự ",
7672,,,135,"tố tụng hình sự ",
7672,c,1,249,"hình sự ",
7672,s,1,51,"hình sự ",
7673,s,1,51,"hình sự ",
7673,c,1,249,"hình sự ",
7673,,,48,"hình sự ",
7673,,,38,"hình sự ",
7673,,,329,"tố tụng hình sự ",
7673,,,17,"hình sự ",
7673,,,47,"hình sự ",
7673,,,293,"tố tụng hình sự ",
7673,,,106,"tố tụng hình sự ",
7673,,,249,"hình sự ",
7673,,,135,"tố tụng hình sự ",
7673,s,2,51,"hình sự ",
7674,,,333,"tố tụng hình sự ",
7674,,,38,"hình sự ",
7674,,,106,"tố tụng hình sự ",
7674,s,1,51,"hình sự ",
7674,,,331,"tố tụng hình sự ",
7674,,,136,"tố tụng hình sự ",
7674,,,47,"hình sự ",
7674,c,1,249,"hình sự ",
7675,,,47,"hình sự ",
7675,c,1,249,"hình sự ",
7675,s,1,51,"hình sự ",
7675,,,136,"tố tụng hình sự ",
7675,,,38,"hình sự ",
7675,,,333,"tố tụng hình sự ",
7675,,,106,"tố tụng hình sự ",
7675,,,331,"tố tụng hình sự ",
7676,c,1,249,"hình sự ",
7676,,1,47,"hình sự ",
7676,,2,136,"tố tụng hình sự ",
7676,,,249,"hình sự ",
7676,,,292,"tố tụng hình sự ",
7676,s,1,51,"hình sự ",
7676,,,293,"tố tụng hình sự ",
7676,,2,106,"tố tụng hình sự ",
7676,,3,106,"tố tụng hình sự ",
7676,,,38,"hình sự ",
7677,,2,46,"hình sự ",
7677,,2,136,"tố tụng hình sự ",
7677,,,38,"hình sự ",
7677,s,1,51,"hình sự ",
7677,,2,51,"hình sự ",
7677,,2,106,"tố tụng hình sự ",
7677,c,1,249,"hình sự ",
7677,,1,47,"hình sự ",
7677,,,293,"tố tụng hình sự ",
7677,,,249,"hình sự ",
7678,,2,135,"tố tụng hình sự ",
7678,c,1,249,"hình sự ",
7678,v,1,51,"hình sự ",
7678,,1,249,"hình sự ",
7678,,,47,"hình sự ",
7678,,,38,"hình sự ",
7678,,2,136,"tố tụng hình sự ",
7678,s,1,51,"hình sự ",
7678,,,249,"hình sự ",
7678,,,106,"tố tụng hình sự ",
7679,,,136,"tố tụng hình sự ",
7679,g,1,48,"hình sự ",
7679,s,1,51,"hình sự ",
7679,,1,47,"hình sự ",
7679,o,2,249,"hình sự ",
7679,c,1,47,"hình sự ",
7679,a,1,47,"hình sự ",
7679,,2,106,"tố tụng hình sự ",
7679,c,2,106,"tố tụng hình sự ",
7679,,5,249,"hình sự ",
7679,a,2,106,"tố tụng hình sự ",
7680,,5,251,"hình sự ",
7680,,,136,"tố tụng hình sự ",
7680,,,333,"tố tụng hình sự ",
7680,,,331,"tố tụng hình sự ",
7680,a,3,106,"tố tụng hình sự ",
7680,s,1,51,"hình sự ",
7680,,1,251,"hình sự ",
7680,c,1,47,"hình sự ",
7680,,,52,"hình sự ",
7680,a,1,47,"hình sự ",
7680,c,2,106,"tố tụng hình sự ",
7680,a,2,106,"tố tụng hình sự ",
7681,,1,47,"hình sự ",
7681,i,1,249,"hình sự ",
7681,,2,136,"tố tụng hình sự ",
7681,c,1,47,"hình sự ",
7681,,2,51,"hình sự ",
7681,s,1,51,"hình sự ",
7681,a,1,47,"hình sự ",
7681,,5,249,"hình sự ",
7681,a,3,,"tố tụng hình sự ",
7681,a,3,106,"tố tụng hình sự ",
7681,,,136,"tố tụng hình sự ",
7682,a,1,47,"hình sự ",
7682,a,3,106,"tố tụng hình sự ",
7682,s,1,51,"hình sự ",
7682,c,1,47,"hình sự ",
7682,,,136,"tố tụng hình sự ",
7682,c,1,249,"hình sự ",
7682,,5,249,"hình sự ",
7682,c,2,106,"tố tụng hình sự ",
7682,a,2,106,"tố tụng hình sự ",
7683,s,1,51,"hình sự ",
7683,,,106,"tố tụng hình sự ",
7683,i,1,249,"hình sự ",
7683,,,47,"hình sự ",
7683,,1,333,"tố tụng hình sự ",
7683,,,38,"hình sự ",
7683,,2,51,"hình sự ",
7683,,2,136,"tố tụng hình sự ",
7683,,1,331,"tố tụng hình sự ",
7684,h,1,52,"hình sự ",
7684,,,333,"tố tụng hình sự ",
7684,,,47,"hình sự ",
7684,,2,136,"tố tụng hình sự ",
7684,,,106,"tố tụng hình sự ",
7684,i,1,249,"hình sự ",
7684,s,1,51,"hình sự ",
7684,,,38,"hình sự ",
7684,,,331,"tố tụng hình sự ",
7685,,,47,"hình sự ",
7685,,,6,luật khác,
7685,,2,136,"tố tụng hình sự ",
7685,c,1,249,"hình sự ",
7685,s,1,51,"hình sự ",
7685,,5,249,"hình sự ",
7685,,,9,luật khác,
7685,,,106,"tố tụng hình sự ",
7685,,1,51,"hình sự ",
7685,,,30,luật khác,
7685,,,7,luật khác,
7685,,,2,luật khác,
7685,,2,468,luật khác,
7685,,,331,"tố tụng hình sự ",
7685,,,333,"tố tụng hình sự ",
7685,,,38,"hình sự ",
7686,,,106,"tố tụng hình sự ",
7686,,,47,"hình sự ",
7686,,2,136,"tố tụng hình sự ",
7686,,,331,"tố tụng hình sự ",
7686,,,38,"hình sự ",
7686,s,1,51,"hình sự ",
7686,,,333,"tố tụng hình sự ",
7686,o,2,249,"hình sự ",
7687,,,331,"tố tụng hình sự ",
7687,,,38,"hình sự ",
7687,s,2,51,"hình sự ",
7687,,,106,"tố tụng hình sự ",
7687,,,333,"tố tụng hình sự ",
7687,s,1,51,"hình sự ",
7687,c,1,249,"hình sự ",
7687,,,47,"hình sự ",
7687,,2,136,"tố tụng hình sự ",
7688,,,136,"tố tụng hình sự ",
7688,,,47,"hình sự ",
7688,,,38,"hình sự ",
7688,s,1,51,"hình sự ",
7688,i,1,249,"hình sự ",
7688,,,106,"tố tụng hình sự ",
7689,,,7,luật khác,Luật Thi hành án dân sự
7689,,,38,"hình sự ",
7689,,,9,luật khác,Luật Thi hành án dân sự
7689,a,2,106,"tố tụng hình sự ",
7689,,2,136,"tố tụng hình sự ",
7689,,,293,"tố tụng hình sự ",
7689,,,2,luật khác,Luật Thi hành án dân sự
7689,,,6,luật khác,Luật Thi hành án dân sự
7689,c,1,249,"hình sự ",
7689,,2,51,"hình sự ",
7689,,,17,"hình sự ",
7689,s,1,51,"hình sự ",
7689,,1,17,"hình sự ",
7689,,,292,"tố tụng hình sự ",
7689,,,30,luật khác,Luật Thi hành án dân sự
7689,,1,47,"hình sự ",
7689,,,58,"hình sự ",
7690,s,1,51,"hình sự ",
7690,,,136,"tố tụng hình sự ",
7690,o,2,249,"hình sự ",
7690,,,106,"tố tụng hình sự ",
7690,s,2,51,"hình sự ",
7691,,,106,"tố tụng hình sự ",
7691,,,48,"hình sự ",
7691,,,55,"hình sự ",
7691,,,38,"hình sự ",
7691,,5,249,"hình sự ",
7691,,1,55,"hình sự ",
7691,,,47,"hình sự ",
7691,s,1,51,"hình sự ",
7691,,2,136,"tố tụng hình sự ",
7691,,1,173,"hình sự ",
7691,c,1,249,"hình sự ",
7692,,5,249,"hình sự ",
7692,o,2,249,"hình sự ",
7692,,,38,"hình sự ",
7692,,,106,"tố tụng hình sự ",
7692,,,47,"hình sự ",
7692,,2,136,"tố tụng hình sự ",
7692,s,1,51,"hình sự ",
7692,g,2,249,"hình sự ",
7693,,,17,"hình sự ",
7693,c,1,249,"hình sự ",
7693,s,1,51,"hình sự ",
7693,h,1,52,"hình sự ",
7693,,,50,"hình sự ",
7693,,,38,"hình sự ",
7693,,,58,"hình sự ",
7693,,,47,"hình sự ",
7693,a,2,106,"tố tụng hình sự ",
7694,,1,293,"tố tụng hình sự ",
7694,s,1,51,"hình sự ",
7694,,,52,"hình sự ",
7694,c,1,249,"hình sự ",
7694,,,106,"tố tụng hình sự ",
7694,,2,136,"tố tụng hình sự ",
7694,,,38,"hình sự ",
7694,,,47,"hình sự ",
7695,,,38,"hình sự ",
7695,h,1,52,"hình sự ",
7695,,,106,"tố tụng hình sự ",
7695,s,1,51,"hình sự ",
7695,c,1,249,"hình sự ",
7696,c,1,249,"hình sự ",
7696,,,2,luật khác,Luật Thi hành án dân sự
7696,,,38,"hình sự ",
7696,,2,51,"hình sự ",
7696,,,329,"tố tụng hình sự ",
7696,s,1,51,"hình sự ",
7696,,,30,luật khác,Luật Thi hành án dân sự
7696,,,292,"tố tụng hình sự ",
7696,,,9,luật khác,Luật Thi hành án dân sự
7696,,1,329,"tố tụng hình sự ",
7696,,,106,"tố tụng hình sự ",
7696,,,6,luật khác,Luật Thi hành án dân sự
7696,,,47,"hình sự ",
7696,,,7,luật khác,Luật Thi hành án dân sự
7696,,2,136,"tố tụng hình sự ",
7696,,3,329,"tố tụng hình sự ",
7696,,,46,"hình sự ",
7696,,,293,"tố tụng hình sự ",
7697,c,1,47,"hình sự ",
7697,s,1,51,"hình sự ",
7697,c,1,249,"hình sự ",
7697,,5,249,"hình sự ",
7697,c,2,106,"tố tụng hình sự ",
7697,,2,136,"tố tụng hình sự ",
7697,a,2,106,"tố tụng hình sự ",
7697,,2,51,"hình sự ",
7697,a,1,47,"hình sự ",
7698,a,2,106,"tố tụng hình sự ",
7698,c,1,47,"hình sự ",
7698,,2,136,"tố tụng hình sự ",
7698,,2,135,"tố tụng hình sự ",
7698,c,1,249,"hình sự ",
7698,s,1,51,"hình sự ",
7699,,2,136,"tố tụng hình sự ",
7699,c,1,47,"hình sự ",
